r	z	br	bz
90.0000	-40.0000	0.2900	-3.2146
90.0000	-35.0000	0.2518	-3.2405
90.0000	-30.0000	0.2135	-3.2663
90.0000	-25.0000	0.1770	-3.2841
90.0000	-20.0000	0.1404	-3.3019
90.0000	-15.0000	0.1050	-3.3124
90.0000	-10.0000	0.0696	-3.3229
90.0000	-5.0000	0.0348	-3.3263
90.0000	0.0000	0.0000	-3.3298
90.0000	5.0000	-0.0348	-3.3263
90.0000	10.0000	-0.0696	-3.3229
90.0000	15.0000	-0.1050	-3.3124
90.0000	20.0000	-0.1404	-3.3019
90.0000	25.0000	-0.1770	-3.2841
90.0000	30.0000	-0.2135	-3.2663
90.0000	35.0000	-0.2518	-3.2405
90.0000	40.0000	-0.2900	-3.2146
90.0000	45.0000	-0.3304	-3.1799
90.0000	50.0000	-0.3707	-3.1451
90.0000	55.0000	-0.4133	-3.1002
90.0000	60.0000	-0.4559	-3.0553
90.0000	65.0000	-0.5007	-2.9985
90.0000	70.0000	-0.5454	-2.9418
90.0000	75.0000	-0.5913	-2.8713
90.0000	80.0000	-0.6373	-2.8009
90.0000	85.0000	-0.6822	-2.7150
90.0000	90.0000	-0.7272	-2.6291
90.0000	95.0000	-0.7672	-2.5488
90.0000	100.0000	-0.8072	-2.4685
90.0000	105.0000	-0.8402	-2.3153
90.0000	110.0000	-0.8662	-2.1941
90.0000	115.0000	-0.8835	-2.0678
90.0000	120.0000	-0.8910	-1.9387
90.0000	125.0000	-0.8883	-1.8093
90.0000	130.0000	-0.8757	-1.6824
90.0000	135.0000	-0.8544	-1.5602
90.0000	140.0000	-0.8261	-1.4445
90.0000	145.0000	-0.7926	-1.3364
90.0000	150.0000	-0.7560	-1.2362
90.0000	155.0000	-0.7175	-1.1442
90.0000	160.0000	-0.6775	-1.0598
90.0000	165.0000	-0.6373	-0.9829
90.0000	170.0000	-0.5977	-0.9130
90.0000	175.0000	-0.5592	-0.8355
90.0000	180.0000	-0.5227	-0.7898
90.0000	185.0000	-0.4875	-0.7424
90.0000	190.0000	-0.4538	-0.6935
90.0000	195.0000	-0.4229	-0.6509
90.0000	200.0000	-0.3934	-0.6110
90.0000	205.0000	-0.3654	-0.5738
90.0000	210.0000	-0.3401	-0.5412
90.0000	215.0000	-0.3161	-0.5105
90.0000	220.0000	-0.2933	-0.4817
90.0000	225.0000	-0.2727	-0.4563
90.0000	230.0000	-0.2532	-0.4323
90.0000	235.0000	-0.2347	-0.4097
90.0000	240.0000	-0.2179	-0.3896
90.0000	245.0000	-0.2020	-0.3701
90.0000	250.0000	-0.1869	-0.3509
90.0000	255.0000	-0.1733	-0.3365
90.0000	260.0000	-0.1598	-0.3221
90.0000	265.0000	-0.1478	-0.3088
90.0000	270.0000	-0.1359	-0.2955
90.0000	275.0000	-0.1252	-0.2842
90.0000	280.0000	-0.1145	-0.2729
90.0000	285.0000	-0.1048	-0.2634
90.0000	290.0000	-0.0952	-0.2540
90.0000	295.0000	-0.0864	-0.2461
90.0000	300.0000	-0.0777	-0.2383
90.0000	305.0000	-0.0695	-0.2319
90.0000	310.0000	-0.0614	-0.2255
90.0000	315.0000	-0.0538	-0.2206
90.0000	320.0000	-0.0462	-0.2156
90.0000	325.0000	-0.0390	-0.2119
90.0000	330.0000	-0.0317	-0.2082
90.0000	335.0000	-0.0247	-0.2057
90.0000	340.0000	-0.0176	-0.2033
95.0000	-345.0000	0.0113	-0.1952
95.0000	-340.0000	0.0184	-0.1961
95.0000	-335.0000	0.0256	-0.1985
95.0000	-330.0000	0.0329	-0.2009
95.0000	-325.0000	0.0403	-0.2045
95.0000	-320.0000	0.0478	-0.2080
95.0000	-315.0000	0.0556	-0.2128
95.0000	-310.0000	0.0634	-0.2175
95.0000	-305.0000	0.0717	-0.2236
95.0000	-300.0000	0.0801	-0.2297
95.0000	-295.0000	0.0891	-0.2371
95.0000	-290.0000	0.0981	-0.2446
95.0000	-285.0000	0.1080	-0.2536
95.0000	-280.0000	0.1179	-0.2626
95.0000	-275.0000	0.1289	-0.2732
95.0000	-270.0000	0.1399	-0.2839
95.0000	-265.0000	0.1522	-0.2965
95.0000	-260.0000	0.1646	-0.3091
95.0000	-255.0000	0.1785	-0.3227
95.0000	-250.0000	0.1924	-0.3363
95.0000	-245.0000	0.2080	-0.3543
95.0000	-240.0000	0.2245	-0.3728
95.0000	-235.0000	0.2417	-0.3917
95.0000	-230.0000	0.2609	-0.4129
95.0000	-225.0000	0.2811	-0.4355
95.0000	-220.0000	0.3025	-0.4595
95.0000	-215.0000	0.3262	-0.4866
95.0000	-210.0000	0.3514	-0.5155
95.0000	-205.0000	0.3779	-0.5463
95.0000	-200.0000	0.4074	-0.5815
95.0000	-195.0000	0.4386	-0.6194
95.0000	-190.0000	0.4714	-0.6598
95.0000	-185.0000	0.5076	-0.7067
95.0000	-180.0000	0.5455	-0.7521
95.0000	-175.0000	0.5852	-0.7962
95.0000	-170.0000	0.6274	-0.8716
95.0000	-165.0000	0.6713	-0.9402
95.0000	-160.0000	0.7165	-1.0167
95.0000	-155.0000	0.7620	-1.1017
95.0000	-150.0000	0.8046	-1.1936
95.0000	-145.0000	0.8455	-1.2977
95.0000	-140.0000	0.8849	-1.4100
95.0000	-135.0000	0.9187	-1.5322
95.0000	-130.0000	0.9446	-1.6631
95.0000	-125.0000	0.9602	-1.8004
95.0000	-120.0000	0.9639	-1.9411
95.0000	-115.0000	0.9553	-2.0816
95.0000	-110.0000	0.9349	-2.2183
95.0000	-105.0000	0.9042	-2.3481
95.0000	-100.0000	0.8655	-2.5028
95.0000	-95.0000	0.8199	-2.5898
95.0000	-90.0000	0.7743	-2.6767
95.0000	-85.0000	0.7242	-2.7637
95.0000	-80.0000	0.6740	-2.8508
95.0000	-75.0000	0.6238	-2.9207
95.0000	-70.0000	0.5736	-2.9907
95.0000	-65.0000	0.5255	-3.0462
95.0000	-60.0000	0.4774	-3.1018
95.0000	-55.0000	0.4321	-3.1453
95.0000	-50.0000	0.3868	-3.1889
95.0000	-45.0000	0.3444	-3.2223
95.0000	-40.0000	0.3019	-3.2558
95.0000	-35.0000	0.2619	-3.2805
95.0000	-30.0000	0.2219	-3.3053
95.0000	-25.0000	0.1838	-3.3223
95.0000	-20.0000	0.1457	-3.3393
95.0000	-15.0000	0.1090	-3.3493
95.0000	-10.0000	0.0722	-3.3593
95.0000	-5.0000	0.0361	-3.3626
95.0000	0.0000	0.0000	-3.3659
95.0000	5.0000	-0.0361	-3.3626
95.0000	10.0000	-0.0722	-3.3593
95.0000	15.0000	-0.1090	-3.3493
95.0000	20.0000	-0.1457	-3.3393
95.0000	25.0000	-0.1838	-3.3223
95.0000	30.0000	-0.2219	-3.3053
95.0000	35.0000	-0.2619	-3.2805
95.0000	40.0000	-0.3019	-3.2558
95.0000	45.0000	-0.3444	-3.2223
95.0000	50.0000	-0.3868	-3.1889
95.0000	55.0000	-0.4321	-3.1453
95.0000	60.0000	-0.4774	-3.1018
95.0000	65.0000	-0.5255	-3.0462
95.0000	70.0000	-0.5736	-2.9907
95.0000	75.0000	-0.6238	-2.9207
95.0000	80.0000	-0.6740	-2.8508
95.0000	85.0000	-0.7242	-2.7637
95.0000	90.0000	-0.7743	-2.6767
95.0000	95.0000	-0.8199	-2.5898
95.0000	100.0000	-0.8655	-2.5028
95.0000	105.0000	-0.9042	-2.3481
95.0000	110.0000	-0.9349	-2.2183
95.0000	115.0000	-0.9553	-2.0816
95.0000	120.0000	-0.9639	-1.9411
95.0000	125.0000	-0.9602	-1.8004
95.0000	130.0000	-0.9446	-1.6631
95.0000	135.0000	-0.9187	-1.5322
95.0000	140.0000	-0.8849	-1.4100
95.0000	145.0000	-0.8455	-1.2977
95.0000	150.0000	-0.8046	-1.1936
95.0000	155.0000	-0.7620	-1.1017
95.0000	160.0000	-0.7165	-1.0167
95.0000	165.0000	-0.6713	-0.9402
95.0000	170.0000	-0.6274	-0.8716
95.0000	175.0000	-0.5852	-0.7962
95.0000	180.0000	-0.5455	-0.7521
95.0000	185.0000	-0.5076	-0.7067
95.0000	190.0000	-0.4714	-0.6598
95.0000	195.0000	-0.4386	-0.6194
95.0000	200.0000	-0.4074	-0.5815
95.0000	205.0000	-0.3779	-0.5463
95.0000	210.0000	-0.3514	-0.5155
95.0000	215.0000	-0.3262	-0.4866
95.0000	220.0000	-0.3025	-0.4595
95.0000	225.0000	-0.2811	-0.4355
95.0000	230.0000	-0.2609	-0.4129
95.0000	235.0000	-0.2417	-0.3917
95.0000	240.0000	-0.2245	-0.3728
95.0000	245.0000	-0.2080	-0.3543
95.0000	250.0000	-0.1924	-0.3363
95.0000	255.0000	-0.1785	-0.3227
95.0000	260.0000	-0.1646	-0.3091
95.0000	265.0000	-0.1522	-0.2965
95.0000	270.0000	-0.1399	-0.2839
95.0000	275.0000	-0.1289	-0.2732
95.0000	280.0000	-0.1179	-0.2626
95.0000	285.0000	-0.1080	-0.2536
95.0000	290.0000	-0.0981	-0.2446
95.0000	295.0000	-0.0891	-0.2371
95.0000	300.0000	-0.0801	-0.2297
95.0000	305.0000	-0.0717	-0.2236
95.0000	310.0000	-0.0634	-0.2175
95.0000	315.0000	-0.0556	-0.2128
95.0000	320.0000	-0.0478	-0.2080
95.0000	325.0000	-0.0403	-0.2045
95.0000	330.0000	-0.0329	-0.2009
95.0000	335.0000	-0.0256	-0.1985
95.0000	340.0000	-0.0184	-0.1961
100.0000	-345.0000	0.0119	-0.1880
100.0000	-340.0000	0.0191	-0.1889
100.0000	-335.0000	0.0265	-0.1912
100.0000	-330.0000	0.0339	-0.1935
100.0000	-325.0000	0.0415	-0.1969
100.0000	-320.0000	0.0492	-0.2003
100.0000	-315.0000	0.0572	-0.2049
100.0000	-310.0000	0.0652	-0.2094
100.0000	-305.0000	0.0737	-0.2151
100.0000	-300.0000	0.0822	-0.2209
100.0000	-295.0000	0.0915	-0.2280
100.0000	-290.0000	0.1007	-0.2350
100.0000	-285.0000	0.1109	-0.2435
100.0000	-280.0000	0.1210	-0.2520
100.0000	-275.0000	0.1323	-0.2621
100.0000	-270.0000	0.1435	-0.2721
100.0000	-265.0000	0.1561	-0.2840
100.0000	-260.0000	0.1688	-0.2958
100.0000	-255.0000	0.1831	-0.3086
100.0000	-250.0000	0.1973	-0.3214
100.0000	-245.0000	0.2133	-0.3383
100.0000	-240.0000	0.2302	-0.3556
100.0000	-235.0000	0.2480	-0.3733
100.0000	-230.0000	0.2677	-0.3931
100.0000	-225.0000	0.2886	-0.4143
100.0000	-220.0000	0.3106	-0.4366
100.0000	-215.0000	0.3352	-0.4620
100.0000	-210.0000	0.3613	-0.4890
100.0000	-205.0000	0.3889	-0.5179
100.0000	-200.0000	0.4198	-0.5509
100.0000	-195.0000	0.4526	-0.5865
100.0000	-190.0000	0.4872	-0.6247
100.0000	-185.0000	0.5258	-0.6691
100.0000	-180.0000	0.5664	-0.7124
100.0000	-175.0000	0.6090	-0.7545
100.0000	-170.0000	0.6549	-0.8274
100.0000	-165.0000	0.7032	-0.8944
100.0000	-160.0000	0.7533	-0.9700
100.0000	-155.0000	0.8045	-1.0555
100.0000	-150.0000	0.8506	-1.1463
100.0000	-145.0000	0.8950	-1.2546
100.0000	-140.0000	0.9405	-1.3712
100.0000	-135.0000	0.9800	-1.5005
100.0000	-130.0000	1.0105	-1.6409
100.0000	-125.0000	1.0292	-1.7899
100.0000	-120.0000	1.0341	-1.9436
100.0000	-115.0000	1.0243	-2.0971
100.0000	-110.0000	1.0006	-2.2454
100.0000	-105.0000	0.9651	-2.3849
100.0000	-100.0000	0.9206	-2.5372
100.0000	-95.0000	0.8694	-2.6334
100.0000	-90.0000	0.8182	-2.7296
100.0000	-85.0000	0.7630	-2.8174
100.0000	-80.0000	0.7078	-2.9051
100.0000	-75.0000	0.6536	-2.9741
100.0000	-70.0000	0.5994	-3.0431
100.0000	-65.0000	0.5481	-3.0971
100.0000	-60.0000	0.4969	-3.1511
100.0000	-55.0000	0.4491	-3.1929
100.0000	-50.0000	0.4014	-3.2348
100.0000	-45.0000	0.3570	-3.2668
100.0000	-40.0000	0.3126	-3.2987
100.0000	-35.0000	0.2710	-3.3223
100.0000	-30.0000	0.2294	-3.3458
100.0000	-25.0000	0.1899	-3.3619
100.0000	-20.0000	0.1505	-3.3781
100.0000	-15.0000	0.1125	-3.3875
100.0000	-10.0000	0.0745	-3.3970
100.0000	-5.0000	0.0373	-3.4001
100.0000	0.0000	0.0000	-3.4032
100.0000	5.0000	-0.0373	-3.4001
100.0000	10.0000	-0.0745	-3.3970
100.0000	15.0000	-0.1125	-3.3875
100.0000	20.0000	-0.1505	-3.3781
100.0000	25.0000	-0.1899	-3.3619
100.0000	30.0000	-0.2294	-3.3458
100.0000	35.0000	-0.2710	-3.3223
100.0000	40.0000	-0.3126	-3.2987
100.0000	45.0000	-0.3570	-3.2668
100.0000	50.0000	-0.4014	-3.2348
100.0000	55.0000	-0.4491	-3.1929
100.0000	60.0000	-0.4969	-3.1511
100.0000	65.0000	-0.5481	-3.0971
100.0000	70.0000	-0.5994	-3.0431
100.0000	75.0000	-0.6536	-2.9741
100.0000	80.0000	-0.7078	-2.9051
100.0000	85.0000	-0.7630	-2.8174
100.0000	90.0000	-0.8182	-2.7296
100.0000	95.0000	-0.8694	-2.6334
100.0000	100.0000	-0.9206	-2.5372
100.0000	105.0000	-0.9651	-2.3849
100.0000	110.0000	-1.0006	-2.2454
100.0000	115.0000	-1.0243	-2.0971
100.0000	120.0000	-1.0341	-1.9436
100.0000	125.0000	-1.0292	-1.7899
100.0000	130.0000	-1.0105	-1.6409
100.0000	135.0000	-0.9800	-1.5005
100.0000	140.0000	-0.9405	-1.3712
100.0000	145.0000	-0.8950	-1.2546
100.0000	150.0000	-0.8506	-1.1463
100.0000	155.0000	-0.8045	-1.0555
100.0000	160.0000	-0.7533	-0.9700
100.0000	165.0000	-0.7032	-0.8944
100.0000	170.0000	-0.6549	-0.8274
100.0000	175.0000	-0.6090	-0.7545
100.0000	180.0000	-0.5664	-0.7124
100.0000	185.0000	-0.5258	-0.6691
100.0000	190.0000	-0.4872	-0.6247
100.0000	195.0000	-0.4526	-0.5865
100.0000	200.0000	-0.4198	-0.5509
100.0000	205.0000	-0.3889	-0.5179
100.0000	210.0000	-0.3613	-0.4890
100.0000	215.0000	-0.3352	-0.4620
100.0000	220.0000	-0.3106	-0.4366
100.0000	225.0000	-0.2886	-0.4143
100.0000	230.0000	-0.2677	-0.3931
100.0000	235.0000	-0.2480	-0.3733
100.0000	240.0000	-0.2302	-0.3556
100.0000	245.0000	-0.2133	-0.3383
100.0000	250.0000	-0.1973	-0.3214
100.0000	255.0000	-0.1831	-0.3086
100.0000	260.0000	-0.1688	-0.2958
100.0000	265.0000	-0.1561	-0.2840
100.0000	270.0000	-0.1435	-0.2721
100.0000	275.0000	-0.1323	-0.2621
100.0000	280.0000	-0.1210	-0.2520
100.0000	285.0000	-0.1109	-0.2435
100.0000	290.0000	-0.1007	-0.2350
100.0000	295.0000	-0.0915	-0.2280
100.0000	300.0000	-0.0822	-0.2209
100.0000	305.0000	-0.0737	-0.2151
100.0000	310.0000	-0.0652	-0.2094
100.0000	315.0000	-0.0572	-0.2049
100.0000	320.0000	-0.0492	-0.2003
100.0000	325.0000	-0.0415	-0.1969
100.0000	330.0000	-0.0339	-0.1935
100.0000	335.0000	-0.0265	-0.1912
100.0000	340.0000	-0.0191	-0.1889
105.0000	-345.0000	0.0126	-0.1806
105.0000	-340.0000	0.0201	-0.1815
105.0000	-335.0000	0.0276	-0.1837
105.0000	-330.0000	0.0352	-0.1859
105.0000	-325.0000	0.0430	-0.1891
105.0000	-320.0000	0.0508	-0.1924
105.0000	-315.0000	0.0590	-0.1967
105.0000	-310.0000	0.0672	-0.2010
105.0000	-305.0000	0.0760	-0.2064
105.0000	-300.0000	0.0847	-0.2119
105.0000	-295.0000	0.0942	-0.2185
105.0000	-290.0000	0.1037	-0.2252
105.0000	-285.0000	0.1141	-0.2331
105.0000	-280.0000	0.1245	-0.2411
105.0000	-275.0000	0.1361	-0.2506
105.0000	-270.0000	0.1476	-0.2600
105.0000	-265.0000	0.1605	-0.2711
105.0000	-260.0000	0.1735	-0.2821
105.0000	-255.0000	0.1881	-0.2941
105.0000	-250.0000	0.2028	-0.3060
105.0000	-245.0000	0.2192	-0.3217
105.0000	-240.0000	0.2366	-0.3378
105.0000	-235.0000	0.2548	-0.3542
105.0000	-230.0000	0.2751	-0.3725
105.0000	-225.0000	0.2967	-0.3921
105.0000	-220.0000	0.3194	-0.4127
105.0000	-215.0000	0.3450	-0.4361
105.0000	-210.0000	0.3722	-0.4611
105.0000	-205.0000	0.4010	-0.4877
105.0000	-200.0000	0.4336	-0.5181
105.0000	-195.0000	0.4683	-0.5511
105.0000	-190.0000	0.5051	-0.5864
105.0000	-185.0000	0.5467	-0.6278
105.0000	-180.0000	0.5909	-0.6683
105.0000	-175.0000	0.6376	-0.7077
105.0000	-170.0000	0.6887	-0.7766
105.0000	-165.0000	0.7434	-0.8409
105.0000	-160.0000	0.8012	-0.9141
105.0000	-155.0000	0.8616	-0.9979
105.0000	-150.0000	0.9244	-1.0809
105.0000	-145.0000	0.9884	-1.1968
105.0000	-140.0000	1.0491	-1.3183
105.0000	-135.0000	1.1036	-1.4556
105.0000	-130.0000	1.1476	-1.6083
105.0000	-125.0000	1.1759	-1.7737
105.0000	-120.0000	1.1841	-1.9464
105.0000	-115.0000	1.1705	-2.1187
105.0000	-110.0000	1.1370	-2.2834
105.0000	-105.0000	1.0879	-2.4351
105.0000	-100.0000	1.0284	-2.5783
105.0000	-95.0000	0.9630	-2.6877
105.0000	-90.0000	0.8976	-2.7971
105.0000	-85.0000	0.8316	-2.8838
105.0000	-80.0000	0.7656	-2.9705
105.0000	-75.0000	0.7036	-3.0371
105.0000	-70.0000	0.6415	-3.1036
105.0000	-65.0000	0.5846	-3.1550
105.0000	-60.0000	0.5277	-3.2063
105.0000	-55.0000	0.4758	-3.2459
105.0000	-50.0000	0.4239	-3.2854
105.0000	-45.0000	0.3764	-3.3153
105.0000	-40.0000	0.3288	-3.3453
105.0000	-35.0000	0.2847	-3.3673
105.0000	-30.0000	0.2406	-3.3893
105.0000	-25.0000	0.1991	-3.4044
105.0000	-20.0000	0.1576	-3.4195
105.0000	-15.0000	0.1178	-3.4282
105.0000	-10.0000	0.0780	-3.4370
105.0000	-5.0000	0.0390	-3.4399
105.0000	0.0000	0.0000	-3.4428
105.0000	5.0000	-0.0390	-3.4399
105.0000	10.0000	-0.0780	-3.4370
105.0000	15.0000	-0.1178	-3.4282
105.0000	20.0000	-0.1576	-3.4195
105.0000	25.0000	-0.1991	-3.4044
105.0000	30.0000	-0.2406	-3.3893
105.0000	35.0000	-0.2847	-3.3673
105.0000	40.0000	-0.3288	-3.3453
105.0000	45.0000	-0.3764	-3.3153
105.0000	50.0000	-0.4239	-3.2854
105.0000	55.0000	-0.4758	-3.2459
105.0000	60.0000	-0.5277	-3.2063
105.0000	65.0000	-0.5846	-3.1550
105.0000	70.0000	-0.6415	-3.1036
105.0000	75.0000	-0.7036	-3.0371
105.0000	80.0000	-0.7656	-2.9705
105.0000	85.0000	-0.8316	-2.8838
105.0000	90.0000	-0.8976	-2.7971
105.0000	95.0000	-0.9630	-2.6877
105.0000	100.0000	-1.0284	-2.5783
105.0000	105.0000	-1.0879	-2.4351
105.0000	110.0000	-1.1370	-2.2834
105.0000	115.0000	-1.1705	-2.1187
105.0000	120.0000	-1.1841	-1.9464
105.0000	125.0000	-1.1759	-1.7737
105.0000	130.0000	-1.1476	-1.6083
105.0000	135.0000	-1.1036	-1.4556
105.0000	140.0000	-1.0491	-1.3183
105.0000	145.0000	-0.9884	-1.1968
105.0000	150.0000	-0.9244	-1.0809
105.0000	155.0000	-0.8616	-0.9979
105.0000	160.0000	-0.8012	-0.9141
105.0000	165.0000	-0.7434	-0.8409
105.0000	170.0000	-0.6887	-0.7766
105.0000	175.0000	-0.6376	-0.7077
105.0000	180.0000	-0.5909	-0.6683
105.0000	185.0000	-0.5467	-0.6278
105.0000	190.0000	-0.5051	-0.5864
105.0000	195.0000	-0.4683	-0.5511
105.0000	200.0000	-0.4336	-0.5181
105.0000	205.0000	-0.4010	-0.4877
105.0000	210.0000	-0.3722	-0.4611
105.0000	215.0000	-0.3450	-0.4361
105.0000	220.0000	-0.3194	-0.4127
105.0000	225.0000	-0.2967	-0.3921
105.0000	230.0000	-0.2751	-0.3725
105.0000	235.0000	-0.2548	-0.3542
105.0000	240.0000	-0.2366	-0.3378
105.0000	245.0000	-0.2192	-0.3217
105.0000	250.0000	-0.2028	-0.3060
105.0000	255.0000	-0.1881	-0.2941
105.0000	260.0000	-0.1735	-0.2821
105.0000	265.0000	-0.1605	-0.2711
105.0000	270.0000	-0.1476	-0.2600
105.0000	275.0000	-0.1361	-0.2506
105.0000	280.0000	-0.1245	-0.2411
105.0000	285.0000	-0.1141	-0.2331
105.0000	290.0000	-0.1037	-0.2252
105.0000	295.0000	-0.0942	-0.2185
105.0000	300.0000	-0.0847	-0.2119
105.0000	305.0000	-0.0760	-0.2064
105.0000	310.0000	-0.0672	-0.2010
105.0000	315.0000	-0.0590	-0.1967
105.0000	320.0000	-0.0508	-0.1924
105.0000	325.0000	-0.0430	-0.1891
105.0000	330.0000	-0.0352	-0.1859
105.0000	335.0000	-0.0276	-0.1837
105.0000	340.0000	-0.0201	-0.1815
110.0000	-345.0000	0.0133	-0.1730
110.0000	-340.0000	0.0208	-0.1739
110.0000	-335.0000	0.0285	-0.1760
110.0000	-330.0000	0.0362	-0.1781
110.0000	-325.0000	0.0441	-0.1812
110.0000	-320.0000	0.0520	-0.1843
110.0000	-315.0000	0.0604	-0.1884
110.0000	-310.0000	0.0687	-0.1924
110.0000	-305.0000	0.0776	-0.1975
110.0000	-300.0000	0.0865	-0.2026
110.0000	-295.0000	0.0962	-0.2089
110.0000	-290.0000	0.1058	-0.2151
110.0000	-285.0000	0.1164	-0.2226
110.0000	-280.0000	0.1270	-0.2301
110.0000	-275.0000	0.1387	-0.2389
110.0000	-270.0000	0.1504	-0.2477
110.0000	-265.0000	0.1636	-0.2579
110.0000	-260.0000	0.1767	-0.2682
110.0000	-255.0000	0.1916	-0.2793
110.0000	-250.0000	0.2065	-0.2903
110.0000	-245.0000	0.2232	-0.3048
110.0000	-240.0000	0.2408	-0.3196
110.0000	-235.0000	0.2593	-0.3347
110.0000	-230.0000	0.2800	-0.3515
110.0000	-225.0000	0.3020	-0.3694
110.0000	-220.0000	0.3252	-0.3883
110.0000	-215.0000	0.3513	-0.4095
110.0000	-210.0000	0.3792	-0.4323
110.0000	-205.0000	0.4089	-0.4564
110.0000	-200.0000	0.4426	-0.4841
110.0000	-195.0000	0.4786	-0.5140
110.0000	-190.0000	0.5171	-0.5461
110.0000	-185.0000	0.5609	-0.5839
110.0000	-180.0000	0.6079	-0.6210
110.0000	-175.0000	0.6579	-0.6572
110.0000	-170.0000	0.7134	-0.7211
110.0000	-165.0000	0.7736	-0.7814
110.0000	-160.0000	0.8382	-0.8509
110.0000	-155.0000	0.9071	-0.9316
110.0000	-150.0000	0.9799	-1.0123
110.0000	-145.0000	1.0554	-1.1276
110.0000	-140.0000	1.1302	-1.2524
110.0000	-135.0000	1.2003	-1.3976
110.0000	-130.0000	1.2596	-1.5644
110.0000	-125.0000	1.2997	-1.7507
110.0000	-120.0000	1.3123	-1.9492
110.0000	-115.0000	1.2939	-2.1472
110.0000	-110.0000	1.2482	-2.3326
110.0000	-105.0000	1.1838	-2.4979
110.0000	-100.0000	1.1092	-2.6486
110.0000	-95.0000	1.0307	-2.7590
110.0000	-90.0000	0.9523	-2.8694
110.0000	-85.0000	0.8775	-2.9539
110.0000	-80.0000	0.8028	-3.0385
110.0000	-75.0000	0.7350	-3.1020
110.0000	-70.0000	0.6672	-3.1655
110.0000	-65.0000	0.6065	-3.2139
110.0000	-60.0000	0.5458	-3.2623
110.0000	-55.0000	0.4913	-3.2992
110.0000	-50.0000	0.4368	-3.3361
110.0000	-45.0000	0.3873	-3.3640
110.0000	-40.0000	0.3379	-3.3919
110.0000	-35.0000	0.2923	-3.4123
110.0000	-30.0000	0.2468	-3.4327
110.0000	-25.0000	0.2041	-3.4466
110.0000	-20.0000	0.1614	-3.4606
110.0000	-15.0000	0.1206	-3.4687
110.0000	-10.0000	0.0798	-3.4768
110.0000	-5.0000	0.0399	-3.4795
110.0000	0.0000	0.0000	-3.4822
110.0000	5.0000	-0.0399	-3.4795
110.0000	10.0000	-0.0798	-3.4768
110.0000	15.0000	-0.1206	-3.4687
110.0000	20.0000	-0.1614	-3.4606
110.0000	25.0000	-0.2041	-3.4466
110.0000	30.0000	-0.2468	-3.4327
110.0000	35.0000	-0.2923	-3.4123
110.0000	40.0000	-0.3379	-3.3919
110.0000	45.0000	-0.3873	-3.3640
110.0000	50.0000	-0.4368	-3.3361
110.0000	55.0000	-0.4913	-3.2992
110.0000	60.0000	-0.5458	-3.2623
110.0000	65.0000	-0.6065	-3.2139
110.0000	70.0000	-0.6672	-3.1655
110.0000	75.0000	-0.7350	-3.1020
110.0000	80.0000	-0.8028	-3.0385
110.0000	85.0000	-0.8775	-2.9539
110.0000	90.0000	-0.9523	-2.8694
110.0000	95.0000	-1.0307	-2.7590
110.0000	100.0000	-1.1092	-2.6486
110.0000	105.0000	-1.1838	-2.4979
110.0000	110.0000	-1.2482	-2.3326
110.0000	115.0000	-1.2939	-2.1472
110.0000	120.0000	-1.3123	-1.9492
110.0000	125.0000	-1.2997	-1.7507
110.0000	130.0000	-1.2596	-1.5644
110.0000	135.0000	-1.2003	-1.3976
110.0000	140.0000	-1.1302	-1.2524
110.0000	145.0000	-1.0554	-1.1276
110.0000	150.0000	-0.9799	-1.0123
110.0000	155.0000	-0.9071	-0.9316
110.0000	160.0000	-0.8382	-0.8509
110.0000	165.0000	-0.7736	-0.7814
110.0000	170.0000	-0.7134	-0.7211
110.0000	175.0000	-0.6579	-0.6572
110.0000	180.0000	-0.6079	-0.6210
110.0000	185.0000	-0.5609	-0.5839
110.0000	190.0000	-0.5171	-0.5461
110.0000	195.0000	-0.4786	-0.5140
110.0000	200.0000	-0.4426	-0.4841
110.0000	205.0000	-0.4089	-0.4564
110.0000	210.0000	-0.3792	-0.4323
110.0000	215.0000	-0.3513	-0.4095
110.0000	220.0000	-0.3252	-0.3883
110.0000	225.0000	-0.3020	-0.3694
110.0000	230.0000	-0.2800	-0.3515
110.0000	235.0000	-0.2593	-0.3347
110.0000	240.0000	-0.2408	-0.3196
110.0000	245.0000	-0.2232	-0.3048
110.0000	250.0000	-0.2065	-0.2903
110.0000	255.0000	-0.1916	-0.2793
110.0000	260.0000	-0.1767	-0.2682
110.0000	265.0000	-0.1636	-0.2579
110.0000	270.0000	-0.1504	-0.2477
110.0000	275.0000	-0.1387	-0.2389
110.0000	280.0000	-0.1270	-0.2301
110.0000	285.0000	-0.1164	-0.2226
110.0000	290.0000	-0.1058	-0.2151
110.0000	295.0000	-0.0962	-0.2089
110.0000	300.0000	-0.0865	-0.2026
110.0000	305.0000	-0.0776	-0.1975
110.0000	310.0000	-0.0687	-0.1924
110.0000	315.0000	-0.0604	-0.1884
110.0000	320.0000	-0.0520	-0.1843
110.0000	325.0000	-0.0441	-0.1812
110.0000	330.0000	-0.0362	-0.1781
110.0000	335.0000	-0.0285	-0.1760
110.0000	340.0000	-0.0208	-0.1739
115.0000	-345.0000	0.0139	-0.1654
115.0000	-340.0000	0.0215	-0.1662
115.0000	-335.0000	0.0293	-0.1682
115.0000	-330.0000	0.0371	-0.1703
115.0000	-325.0000	0.0451	-0.1732
115.0000	-320.0000	0.0531	-0.1761
115.0000	-315.0000	0.0616	-0.1799
